TotalCases,TotalDeaths,POPEST_2018_B_U18,POPEST_2018_B_18TO64,POPEST_2018_B_65PLUS,POPEST_2018_B_85PLUS,UNEMPLOYED,VETPOP_2019_65TO84,VETPOP_2019_85PLUS,VETPOP_2019_TOTAL,HOUSEHOLD_SIZE,HOUSING_UNITS,AREA_TOTAL,AREA_WATER,PER_AREA_WATER,DENSITY_POP,DENSITY_HOUSE,PER_OBESITY,PER_DIABETES,OVERCROWDING,PER_DRIVE_ALONE,PER_RURAL,POP_RURAL,PER_UNINSURED,PER_CHILD,PER_ADULT,PER_65PLUS,PER_85PLUS,MED_INCOME_2018,PER_COLLEGE_EDU,INCOME_RATIO,PER_UNEMPLOYED
68,2,313,1023,777,64,61,179.910455,36.90158744,273.6515454,1.96,2467,5966.19,5426.08,0.909471539,4,4.6,0.285,0.068,2.829268293,0.802647413,1,2156,0.07053637,0.14813062,0.484145764,0.367723616,0.030288689,49779,0.667621777,4.155260089,0.059628543
191,4,1923,6557,3401,284,252,615.3079547,84.44554805,1082.050285,2.53,14966,574.28,6.91,0.012032458,20.3,26.4,0.274,0.081,2.025028441,0.778410709,1,11539,0.079662489,0.161855063,0.551889572,0.286255366,0.023903712,34631,0.387457462,4.595000344,0.03843221
2456,53,18175,53890,15963,1510,2137,2605.725062,349.6120709,5650.107509,2.59,36332,662.84,19.83,0.029916722,137.4,56.5,0.335,0.111,1.862311098,0.86791222,0.773480225,68313,0.063310599,0.206468396,0.612191575,0.181340028,0.017153633,58952,0.611756736,3.853456022,0.039654852
369,3,3495,11538,6731,831,445,957.608696,242.3277348,1702.755023,2.32,14935,2532.19,2185.02,0.862897334,62.5,43,0.277,0.097,0.767946578,0.752899752,0.912612862,19811,0.085286158,0.160586289,0.530141518,0.309272193,0.038182319,63831,0.738482385,3.591005178,0.038568209
2598,23,20713,58908,18645,2142,1918,3128.332233,643.8740186,6743.684165,2.44,43452,761.41,11.85,0.015563231,133.3,58,0.399,0.13,1.225729758,0.83160045,0.518219677,51766,0.059301958,0.210785012,0.599474895,0.189740093,0.021797977,53972,0.602115292,3.879137432,0.032559245
5515,47,40616,117688,32920,3378,3383,4234.199025,861.3755858,10026.09486,2.63,72809,585.4,20.15,0.034420909,320.2,128.8,0.276,0.087,0.989034616,0.868924068,0.369050711,66786,0.040599987,0.212400117,0.61544576,0.172154123,0.017665147,80897,0.750638523,3.68789565,0.028745497
167,0,1037,3954,1292,165,150,231.2724092,49.51501011,486.1853546,2.42,4343,1912.49,1013.41,0.529890352,7.4,4.8,0.307,0.071,1.468682505,0.774425287,0.513648017,3406,0.075591754,0.165048544,0.629317205,0.205634251,0.02626134,42255,0.552404439,3.433731331,0.037936267
281,0,1698,6064,3025,322,495,488.4571474,93.64666412,960.0469443,1.99,11010,2100.64,1079.08,0.513691066,10.9,10.8,0.349,0.158,2.179732314,0.670947741,0.772248718,8582,0.114745587,0.157411699,0.562158153,0.280430147,0.029850746,46507,0.571285643,4.226590593,0.081629288
36580,1267,184009,542114,148636,19778,18038,19678.01358,4517.183631,44721.16893,2.5,356626,570.85,91.63,0.160515021,1754.9,744.2,0.321,0.11,1.52997241,0.869820782,0.028053053,23592,0.063941519,0.210353937,0.619729548,0.169916514,0.022609656,60466,0.679311604,4.245823477,0.033273444
373,6,4264,13946,6318,722,600,1181.849815,239.488537,2267.601889,2.4,15694,1280.56,738.41,0.576630537,45.6,28.9,0.3,0.096,1.082706767,0.798290598,0.611612016,15127,0.075064358,0.17384214,0.56857469,0.25758317,0.029435747,47172,0.585462098,3.935592757,0.043023089
2841,31,12044,41753,12719,1653,1583,2476.493004,605.3240521,5952.115471,2.39,34330,3424.54,1616.14,0.471929077,37.1,19,0.357,0.098,1.045826203,0.802794289,0.414896313,27830,0.056959416,0.181069216,0.627713633,0.191217151,0.024851164,50771,0.709845599,4.365647037,0.037913443
588,11,5889,16357,6854,792,676,1149.450983,196.6817328,2362.018245,2.34,17293,1242.44,747.37,0.601534078,58,34.9,0.283,0.145,1.643385374,0.809080609,0.626894269,17995,0.063519236,0.202371134,0.56209622,0.235532646,0.027216495,49663,0.654578877,4.163162935,0.041327872
1223,8,7993,27577,7975,778,920,1450.584477,237.0708054,2842.487967,2.54,21131,571.19,16.12,0.028221783,77.1,38.1,0.34,0.068,2.285898261,0.786346679,0.667250806,28557,0.064642082,0.18355724,0.633298886,0.183143874,0.017866575,44460,0.592215014,4.661853575,0.033361134
1298,17,4181,13150,5652,772,446,972.696253,226.9219509,2071.753888,2.14,14227,1338.21,294.13,0.219793605,23,13.6,0.309,0.144,1.407652338,0.796380091,0.643347622,15459,0.069572699,0.181917069,0.572162033,0.245920898,0.033590045,45508,0.597529259,4.102513747,0.03391635
2935,27,17679,50254,15276,2182,1618,1838.946125,441.3239295,4874.585387,2.41,35960,528.07,11.82,0.022383396,162,69.7,0.38,0.123,1.288697971,0.854487112,0.427806144,35777,0.050056027,0.212464998,0.603949092,0.18358591,0.026223125,59271,0.726047377,4.487423337,0.032196442
283,5,3474,8540,3099,329,355,485.3350954,96.42804443,1026.522319,2.46,9117,573.83,9.1,0.015858355,26.3,16.1,0.373,0.141,3.319076133,0.77617866,1,14849,0.075581887,0.229868325,0.565076424,0.20505525,0.021769338,44766,0.513445112,3.799279633,0.041569087
5204,76,32193,90984,27262,3290,3169,4634.310705,809.3744658,10503.19601,2.5,62971,680.02,130.62,0.192082586,276.7,114.6,0.375,0.107,1.127915919,0.867026511,0.375559956,57093,0.04993055,0.213993712,0.604789981,0.181216307,0.021869329,61514,0.635753421,4.080306137,0.0348303
1972,24,14221,38552,11195,1226,1204,1742.561787,346.857181,4235.467334,2.55,28221,720.83,15.43,0.021405879,89.8,40,0.359,0.127,1.53979614,0.828256004,0.846184206,53599,0.069967341,0.222314282,0.602676338,0.17500938,0.019165833,47000,0.539690857,4.027294359,0.031230546
168,2,1390,4883,2992,308,262,578.3914024,106.5159374,973.5372286,2.17,9597,562.65,15.99,0.028419088,17.9,17.6,0.357,0.199,1.067961165,0.83883427,1,9765,0.073991031,0.150026983,0.527037237,0.32293578,0.033243389,42305,0.472527473,3.602953778,0.05365554
7321,170,40082,103982,29524,3514,3557,4889.079363,1063.318914,12144.74932,2.53,73561,1460.02,960.78,0.658059479,344.9,147.3,0.355,0.123,2.033428329,0.841891966,0.233146328,40145,0.055072381,0.230903058,0.599016061,0.170080881,0.020243335,48329,0.590661134,4.310594997,0.034207844
1573,17,11024,28511,9357,972,1012,1540.418279,272.0895585,3545.806657,2.49,25075,861.69,48.49,0.056273138,59.6,30.8,0.347,0.099,2.473498233,0.793811243,0.838402806,40629,0.072443881,0.225476561,0.583142436,0.191381003,0.019880553,46724,0.53445997,4.33633211,0.035495072
45701,1358,264031,783643,211527,27550,22462,23354.24308,6631.026621,53412.431,2.47,527255,907.29,39.63,0.043679529,1385.7,607.7,0.247,0.088,1.185766772,0.857529782,0.047866616,57553,0.04921747,0.209681377,0.622333527,0.167985095,0.021878953,76387,0.814344678,4.688884722,0.028663562
1190,16,6080,15066,5479,550,760,935.0511778,194.1366095,1948.690089,2.53,15944,1305.95,793.88,0.607894636,51.9,31.1,0.307,0.141,4.280736685,0.779330671,0.898908544,23884,0.091861869,0.228356808,0.565859155,0.205784038,0.020657277,46217,0.478550296,3.969113221,0.05044471
506,12,3880,11658,5414,570,570,1110.347638,173.1396061,2112.023817,2.22,16047,574.95,11.46,0.019932168,38.5,28.5,0.387,0.166,2.253218884,0.822856391,1,21699,0.073358823,0.185185185,0.556414662,0.258400153,0.02720504,40150,0.583603289,3.730659883,0.048893464
275,14,736,2962,2097,191,165,448.3486086,78.06993973,814.68215,2.04,5672,3740.82,2429.59,0.649480595,5.2,4.3,0.303,0.095,1.144781145,0.809245742,1,6780,0.08417419,0.12700604,0.511130285,0.361863676,0.032959448,38906,0.658291457,3.814260134,0.055705604
515,7,5209,13185,4947,484,483,962.9991629,136.7921606,1905.55981,2.5,13632,573.1,6.71,0.011708253,41.5,24.1,0.403,0.111,2.136800452,0.791190126,1,23528,0.080334867,0.22316953,0.564885823,0.211944647,0.020736044,42689,0.486879289,4.175874383,0.036632537
156,4,1610,4414,2252,213,191,499.0767688,73.50822236,899.4370994,2.15,9118,571.58,5.85,0.010234788,15.3,16.1,0.387,0.193,2.868852459,0.806073912,1,8640,0.089953271,0.194538424,0.533349444,0.272112131,0.025737071,40255,0.538074713,3.754308925,0.043271409
747,16,5209,14243,5213,596,606,1010.709145,159.3522375,2109.154641,2.42,14731,526.19,11.22,0.021323096,46.9,28.6,0.274,0.12,1.681957187,0.81445239,0.65659659,15866,0.060351532,0.211189945,0.577457936,0.211352118,0.024163795,52645,0.669789227,3.859034483,0.042547216
13559,151,69797,177205,43492,5575,4508,5653.328034,1321.487154,12884.10109,2.71,102495,1631.41,1067.94,0.654611655,468.2,181.9,0.272,0.08,1.904079439,0.832715535,0.203156925,53593,0.051551425,0.240270023,0.610012599,0.149717378,0.019191446,67468,0.702245256,3.697653373,0.025439463
264,4,2040,6697,4001,522,407,694.0770785,174.9003631,1257.798368,2.17,10428,2572.76,1914.04,0.743963681,20.3,15.8,0.333,0.152,1.16751269,0.79683725,0.80861244,10816,0.075721291,0.16015073,0.525749725,0.314099545,0.040979746,46439,0.61057226,4.019449902,0.060773481
610,13,3514,12597,7773,689,608,1547.830423,202.7644422,2634.001831,2.17,24459,580.03,60.4,0.104132545,47.1,47.1,0.342,0.139,1.454385192,0.77876225,0.660517813,16149,0.074754057,0.147127784,0.527424217,0.325447999,0.028847764,40302,0.588518024,4.111046308,0.04826546
8355,225,40727,113290,36783,4978,4152,5602.410372,1362.004805,12606.51597,2.37,86844,815.97,15.85,0.019424734,250.2,108.5,0.373,0.106,1.366611061,0.833355869,0.311182051,62289,0.060801259,0.213453878,0.593763103,0.192783019,0.026090147,46919,0.649169839,4.578031834,0.036649307
780,14,8815,23548,8819,952,1004,1327.934127,229.7395834,2652.589433,2.37,22725,1589.94,627.38,0.394593507,44.8,23.6,0.326,0.128,1.208530806,0.789098436,0.901980795,38888,0.074886043,0.214049828,0.571803215,0.214146957,0.023116896,45277,0.548836121,4.104747991,0.042636317
173,2,1370,4536,2162,259,242,328.3040766,71.47380071,698.5697798,2.36,6313,1883.98,712.62,0.378252423,7.2,5.4,0.289,0.168,1.024096386,0.784896206,0.589628757,5003,0.084059457,0.169806644,0.56222112,0.267972236,0.032102132,40747,0.498897869,4.580452987,0.05335097
1909,42,14424,41245,12523,1382,1432,1804.082462,372.9817136,4528.404105,2.44,30319,540.95,10.28,0.019003605,133.1,57.1,0.381,0.121,1.128093159,0.8162781,0.549753709,38839,0.057033741,0.211520413,0.604836344,0.183643243,0.020266307,54742,0.654772525,3.848474095,0.03471936
4373,83,33131,96184,30022,3489,3595,5253.499546,1276.821109,11958.52466,2.44,71822,836.51,115.34,0.137882392,226.1,99.6,0.335,0.099,1.193243453,0.839252441,0.386457311,63008,0.059241578,0.207930361,0.60365138,0.188418258,0.021896986,55240,0.643567995,4.287386585,0.037376279
2523,33,14907,35153,10983,1330,1055,1586.856031,285.4595507,3591.278107,2.5,27778,521.03,20.44,0.039229987,122.4,55.5,0.335,0.142,2.737068966,0.764695104,0.544269516,33361,0.081505524,0.244204905,0.575872745,0.17992235,0.02178792,50117,0.509215451,3.749227055,0.030011663
1683,54,10732,31149,10635,1136,1304,1711.250964,255.1822851,3710.48476,2.39,24451,913.91,110.78,0.121215437,69.4,30.4,0.306,0.076,1.840633737,0.808025353,0.841608498,46902,0.059546926,0.204356767,0.593133521,0.202509711,0.021631503,47694,0.553898594,3.962488688,0.041863302
2792,43,17518,44263,13667,1497,1726,1810.905078,313.0597396,4597.924894,2.55,36785,1089.9,482.42,0.442627764,125.5,60.6,0.336,0.152,2.480349345,0.800724855,0.708594508,54036,0.082260244,0.232186407,0.586668964,0.181144629,0.01984148,52351,0.58173191,4.274738467,0.038994194
9919,134,68932,250654,51377,6013,5928,5161.796779,1261.428996,13117.4144,2.47,147573,722.42,16.45,0.022770687,488.4,209,0.245,0.069,1.507175308,0.717042081,0.16446485,56706,0.045874507,0.185819071,0.675684637,0.138496292,0.016209164,69434,0.858124374,5.169929408,0.023650131
63606,3214,414221,1069118,270554,36445,41540,32716.0455,6993.436368,79710.87737,2.57,821693,672.68,60.6,0.090087412,2974.4,1342.5,0.347,0.117,2.186253567,0.80576127,0.00695601,12664,0.068063994,0.236172332,0.609568543,0.154259125,0.020779489,45321,0.610612805,5.754210744,0.038854458
617,13,7761,19317,6388,776,688,1067.741698,222.1968452,2530.157321,2.51,16736,575.47,10.46,0.018176447,57.9,29.6,0.363,0.133,2.04238921,0.80412072,0.642889873,21045,0.068468536,0.23190701,0.577212693,0.190880296,0.023187713,44166,0.597588747,3.766403946,0.035616297
755,29,2658,7993,5251,535,402,1023.609632,179.7089393,1712.933597,2.02,16029,1995.29,173.63,0.087019932,8.9,8.8,0.295,0.145,2.421465969,0.802093556,1,16202,0.066227693,0.167148786,0.502641177,0.330210036,0.033643567,45989,0.606498195,4.074171363,0.050294007
21526,225,84396,219705,49712,5100,5432,8598.956018,1634.179853,20808.46044,2.72,126688,446.11,23.1,0.051780951,782.1,299.5,0.304,0.089,1.999840332,0.825680955,0.135006227,44666,0.045945472,0.238532784,0.620963616,0.140503599,0.014414394,79923,0.730518171,3.421020625,0.024724062
1998,15,8391,18928,7052,812,661,1388.180697,281.8417431,2777.105237,2.47,18784,1445.18,129.98,0.089940353,24.7,14.3,0.3,0.091,1.63023342,0.794315632,0.754707113,24531,0.068556337,0.244130226,0.550696808,0.205172966,0.023624567,59278,0.657775333,4.019658783,0.034921809
2119,17,11769,27530,7548,1038,988,1289.043455,300.1036204,2883.722688,2.54,20527,3055.76,550.82,0.180256303,17.7,8.2,0.338,0.098,2.277432712,0.749939576,0.670896899,29816,0.090029822,0.251222063,0.587657694,0.161120242,0.022157235,47410,0.675385773,4.511842865,0.035888122
2933,48,10255,24581,5709,1005,757,1197.939141,247.5535126,2879.832056,2.4,16140,413.06,4.76,0.01152375,94.2,39.5,0.304,0.11,2.257551669,0.826815368,0.400119633,15385,0.045750675,0.252928844,0.606264644,0.140806511,0.024787273,56357,0.713900252,4.098853064,0.030796143
307,2,1052,2613,1324,268,96,194.4421876,73.21222815,392.0423159,2.14,3115,528.12,29.1,0.055101113,10.6,6.2,0.345,0.091,0.359550562,0.775767775,1,5269,0.059633028,0.210863901,0.523752255,0.265383844,0.05371818,51920,0.613490364,4.539404886,0.03673938
4052,14,13246,44813,9368,1461,1011,1336.458855,298.8548365,3591.819831,2.42,26202,765.59,17.75,0.023184733,85.6,35,0.334,0.076,0.937001595,0.81945594,0.268929749,17215,0.045355072,0.196449494,0.664615065,0.138935441,0.021667878,55861,0.765928065,4.390217037,0.022560418
1364,15,5494,14374,5243,997,488,796.256475,255.5443005,1684.707658,2.24,11493,618.46,7.37,0.011916696,42.4,18.8,0.327,0.104,1.212406015,0.806715198,0.349399452,9047,0.043178974,0.218788579,0.572418462,0.208792959,0.039703716,57728,0.732798807,3.755357546,0.033950188
1777,15,8042,21659,6136,806,729,1075.770958,177.8151364,2751.175554,2.49,15656,875.28,13.9,0.015880632,41.1,18.2,0.304,0.098,2.182091798,0.830682995,0.551658848,19521,0.052847267,0.224404945,0.604375366,0.171219689,0.022490722,60390,0.688408285,3.856877594,0.033658064
4559,13,27701,63407,12443,1562,1422,1807.179054,398.3991612,4420.827072,2.78,34536,376.11,21.79,0.057935179,256.9,97.5,0.239,0.071,1.086024579,0.820287554,0.188275741,17141,0.031729616,0.267510695,0.612326293,0.120163011,0.015084355,97895,0.854455641,3.869072697,0.022426546
1386,10,6243,15617,7659,740,731,1552.1025,246.3052755,2830.364971,2.2,24903,2414.11,392.57,0.162614794,14.1,12.3,0.308,0.119,2.303787583,0.771973466,1,28567,0.082940142,0.211490904,0.529049087,0.259460009,0.0250686,50173,0.640839836,4.083939222,0.046807966
852,7,2808,6590,2526,430,220,294.3809669,113.9966862,730.3962502,2.3,5721,587.78,6.65,0.011313757,21.4,9.8,0.339,0.106,1.001001001,0.777557756,0.503416124,6263,0.062265968,0.235491446,0.55266689,0.211841664,0.036061724,54552,0.623144271,4.153606767,0.033383915
3044,10,12729,34581,8612,960,997,1596.669908,259.3795305,3779.710219,2.63,21172,442.41,27.55,0.062272553,129.9,51,0.29,0.09,1.187468418,0.816307736,0.555885464,29955,0.041705605,0.227620614,0.618379171,0.154000215,0.017166768,80409,0.653540993,3.265478235,0.028830861
4839,56,15804,39738,8413,1336,1025,1328.456264,366.8044784,3674.167563,2.48,23959,1052.65,7.28,0.006915879,56.4,22.9,0.281,0.07,1.606251357,0.796340634,0.279191173,16472,0.048244444,0.24711125,0.621343132,0.131545618,0.020889688,65000,0.779566601,4.45219317,0.02579395
505,8,2185,4843,1782,237,364,406.0818187,88.45786127,797.9285715,2.51,4773,1029.74,30.8,0.029910463,8.7,4.8,0.307,0.08,3.639010189,0.761342282,1,8695,0.085636154,0.248013621,0.549716232,0.202270148,0.026901249,46291,0.555789474,4.797360534,0.075160025
66,0,851,3002,1540,163,105,223.0167997,56.55192472,414.4497418,1.94,5839,3339.55,1887.27,0.565127038,3.6,4,0.219,0.089,2.744360902,0.686243595,1,5176,0.083526682,0.157797144,0.556647506,0.28555535,0.030224365,52271,0.769516729,3.775067961,0.034976682
833,3,2756,5949,2572,454,207,334.1421867,137.852004,708.5071291,2.28,5412,648.56,9.95,0.01534168,18.3,8.5,0.352,0.151,2.593360996,0.776422001,0.622743219,7278,0.060803727,0.244391239,0.527533919,0.228074843,0.040258934,53354,0.624073266,3.855576018,0.034795764
3534,31,14053,36287,14549,1758,1264,2690.568594,553.5920615,5494.13405,2.36,40180,1156.53,157.43,0.136122712,62.6,40.2,0.295,0.096,0.852272727,0.826892271,0.62736,39210,0.051908059,0.216569835,0.559216508,0.224213657,0.027092419,54508,0.708175921,4.254845687,0.034833411
21268,190,103669,261472,60282,7220,6091,9481.937265,1812.966917,23899.66733,2.59,159598,586.87,24.7,0.042087686,709,283.9,0.285,0.076,1.480706427,0.808253052,0.049308497,19652,0.039094864,0.243684521,0.614616511,0.141698968,0.016971344,83288,0.787040728,3.789394824,0.023295037
838,0,5369,12389,3064,414,352,538.7783784,121.5030673,1258.425632,2.65,7947,439.59,0.31,0.000705203,45.7,18.1,0.369,0.106,1.252471984,0.800789309,0.51764823,10398,0.043848278,0.257852272,0.594995678,0.147152051,0.019882816,71669,0.678634839,3.391893012,0.028412301
2507,35,8182,21131,8651,1248,581,1575.603425,282.5927783,2865.632402,2.23,19905,720,82.71,0.114875,56.5,31.2,0.328,0.089,0.599107712,0.837488799,0.528367908,19026,0.039396653,0.215519966,0.556606259,0.227873775,0.032873248,60676,0.76316108,4.14829697,0.027495149
542,2,3049,7569,3140,527,243,522.4910207,105.783142,1078.497945,2.22,7090,721.9,9.43,0.013062751,20.4,10,0.327,0.085,0.914105595,0.803604635,0.776197348,11296,0.063190243,0.221616514,0.550152638,0.228230848,0.038304986,52286,0.655932797,4.19815833,0.032104637
677,0,5191,11458,4409,775,357,640.8212761,180.0028668,1327.83193,2.38,9732,862.09,0.79,0.000916378,24.2,11.3,0.286,0.086,1.62763466,0.736715903,0.932809355,19464,0.073027234,0.24650964,0.54411625,0.20937411,0.036803115,59451,0.665922785,3.906947337,0.03115727
1512,5,6677,17025,6742,1065,512,1046.737229,350.761368,2246.152792,2.31,14231,722.42,15.33,0.021220343,44.2,20.1,0.357,0.105,1.525488693,0.823338297,0.42831547,13387,0.064284493,0.21932072,0.559223492,0.221455788,0.034982263,52447,0.593833383,3.699412854,0.030073421
1967,28,10293,26986,9124,1369,737,1588.198054,345.2612998,3438.02534,2.34,20337,780.4,23.56,0.030189646,61,26.9,0.324,0.078,1.758530184,0.814612684,0.470432843,21726,0.055748472,0.221817555,0.581557227,0.196625218,0.029502403,64765,0.704465391,4.252391093,0.027310457
272,6,1364,3256,1401,240,131,235.1848807,66.43853873,447.5621287,2.25,3324,575.48,27.32,0.047473413,11,6.1,0.331,0.114,0.864440079,0.782426778,1,6018,0.057649667,0.226540442,0.540773958,0.2326856,0.039860488,55912,0.698007968,3.5597341,0.040233415
64142,1113,276541,806099,176788,24636,17457,21016.67254,6218.256878,48592.52763,2.4,509469,606.55,52.96,0.087313494,2081.7,920.3,0.226,0.066,2.625397404,0.726154438,0.022249604,25641,0.053690785,0.219576665,0.640051674,0.140371661,0.019561261,74113,0.806290737,4.893477548,0.021656149
685,4,4035,10551,3992,630,299,698.1497885,108.5806733,1279.160485,2.25,8601,568.84,16.78,0.029498629,34.5,15.6,0.289,0.072,0.901126408,0.814209841,0.57392127,10920,0.048860157,0.217192378,0.567929809,0.214877812,0.033911078,58729,0.734589913,3.767453487,0.028338546
1119,24,4513,11476,5343,549,490,965.1115897,213.3356453,1912.136156,2.37,14622,999.56,73.88,0.073912522,22.1,15.8,0.34,0.099,2.345537757,0.789484842,0.833659683,17030,0.067543297,0.211560098,0.537971123,0.250468779,0.025735983,55472,0.64109589,3.900732144,0.042697804
1849,17,9395,24147,6424,767,788,1113.194846,188.9302508,2712.229577,2.61,15321,451.66,15.86,0.035114909,86.8,35.2,0.34,0.11,1.804928844,0.828228413,0.622646499,23546,0.047746555,0.235074814,0.60418856,0.160736626,0.019191313,72473,0.643583684,3.462918309,0.032633453
1855,23,9370,25145,10593,1333,1175,2130.150775,447.7608223,3977.267899,2.28,27065,2927.96,260.24,0.088880996,16.9,10.1,0.332,0.121,2.091503268,0.813122882,0.793932265,35773,0.060057337,0.207723685,0.557439922,0.234836393,0.029551299,53022,0.726972281,4.374220188,0.046728972
484,1,2140,5554,2217,411,167,336.7065506,105.9575146,680.7598975,2.26,4990,719.23,16.25,0.022593607,14.6,7.1,0.288,0.105,1.268742791,0.800115097,0.691311124,7097,0.048913043,0.215921703,0.560387448,0.223690849,0.041469075,57010,0.689734189,3.771068999,0.030068419
